,Ts,P1,P2,P3,P4,P5,Ts_last,P_tot
77,66.2860762473157,-219503.5049,-260283.5606,-214184.3672,-267375.7442,-215957.4131,68.3046378377491,977969.553252407
78,66.2300389953656,-219503.5049,-260283.5606,-214184.3672,-267375.7442,-215957.4131,67.9731896893441,999399.7027281037
79,66.2358982404725,-219503.5049,-260283.5606,-214184.3672,-267375.7442,-215957.4131,67.7352883190429,1024503.1579871414
80,66.2177360980313,-219503.5049,-260283.5606,-214184.3672,-267375.7442,-215957.4131,67.5587648942138,1045942.686445088
81,66.2135887924841,-230789.1881,-295166.5814,-222392.1368,-306362.6498,-225191.1539,67.3074676273087,1083054.9813175716
82,66.228526960476,-230789.1881,-295166.5814,-222392.1368,-306362.6498,-225191.1539,67.0265224124989,1118506.9964476328
83,66.2066607711425,-230789.1881,-295166.5814,-222392.1368,-306362.6498,-225191.1539,66.8133917392215,1145928.7178213475
84,66.2164003200281,-230789.1881,-295166.5814,-222392.1368,-306362.6498,-225191.1539,66.6705464729829,1170078.8954454933
85,66.2123353471069,-230789.1881,-295166.5814,-222392.1368,-306362.6498,-225191.1539,66.5788777665701,1188776.5932887942
86,66.2020711898684,-230789.1881,-295166.5814,-222392.1368,-306362.6498,-225191.1539,66.5199872652684,1203815.7999475838
87,66.2165604848049,-230789.1881,-295166.5814,-222392.1368,-306362.6498,-225191.1539,66.4808305790087,1218511.5721372794
88,66.2667122282008,-230789.1881,-295166.5814,-222392.1368,-306362.6498,-225191.1539,66.4532091111776,1234202.4355843465
89,66.1950264374874,-230789.1881,-295166.5814,-222392.1368,-306362.6498,-225191.1539,66.4322573528335,1238360.5891201464
90,66.2383204228658,-230789.1881,-295166.5814,-222392.1368,-306362.6498,-225191.1539,66.4151744748741,1250178.912151902
91,66.2282461863472,-230789.1881,-295166.5814,-222392.1368,-306362.6498,-225191.1539,66.4003417307852,1256163.048978394
92,66.2238142873312,-230789.1881,-295166.5814,-222392.1368,-306362.6498,-225191.1539,66.3868035065786,1261207.0200508342
93,66.2168096804802,-222770.1089,-270380.3366,-216560.0792,-278660.3762,-218630.0891,66.4395891426267,1252461.8541100272
94,66.2143731724205,-222770.1089,-270380.3366,-216560.0792,-278660.3762,-218630.0891,66.5161461942088,1245913.1885199745
