,Ts,P1,P2,P3,P4,P5,Ts_last,P_tot
95,80.340679542575,-102395.7505,-107405.047,-101742.364,-108276.229,-101960.1595,74.9980129401438,626759.3136218286
96,80.3428441686612,-102395.7505,-107405.047,-101742.364,-108276.229,-101960.1595,75.2925366791511,616341.7942961821
97,80.3557770664548,-102395.7505,-107405.047,-101742.364,-108276.229,-101960.1595,75.6334781884735,607304.508075837
98,80.3624398259422,-102395.7505,-107405.047,-101742.364,-108276.229,-101960.1595,76.0014078545276,599040.7417001649
99,80.3199461888904,-102395.7505,-107405.047,-101742.364,-108276.229,-101960.1595,76.3778624012746,590097.2874344665
100,80.3467063613266,-102457.9027,-107597.1538,-101787.5656,-108490.9366,-102011.0113,76.747849744162,584971.92488997
101,80.3649173544674,-102457.9027,-107597.1538,-101787.5656,-108490.9366,-102011.0113,77.1001468880373,579873.8106177925
102,80.3031505435995,-102457.9027,-107597.1538,-101787.5656,-108490.9366,-102011.0113,77.42751321358,572928.4241351464
103,80.3135587598247,-102457.9027,-107597.1538,-101787.5656,-108490.9366,-102011.0113,77.7258431871695,569065.7866380018
104,80.3570351385409,-102457.9027,-107597.1538,-101787.5656,-108490.9366,-102011.0113,77.9934173809722,566883.0962547116
105,80.305570337397,-102457.9027,-107597.1538,-101787.5656,-108490.9366,-102011.0113,78.2302251252603,562139.1589797176
106,80.3810898866336,-102457.9027,-107597.1538,-101787.5656,-108490.9366,-102011.0113,78.4374134817111,561947.3232887932
107,80.3402092792477,-102457.9027,-107597.1538,-101787.5656,-108490.9366,-102011.0113,78.616864609336,558381.2101637849
108,80.3226987854803,-102457.9027,-107597.1538,-101787.5656,-108490.9366,-102011.0113,78.7708836992979,555894.2342937987
109,75.5409491609637,-102457.9027,-107597.1538,-101787.5656,-108490.9366,-102011.0113,78.9019746751062,401425.304221667
110,75.5412425106203,-102457.9027,-107597.1538,-101787.5656,-108490.9366,-102011.0113,79.0126769455343,402927.995591628
111,75.555066438679,-102457.9027,-107597.1538,-101787.5656,-108490.9366,-102011.0113,79.1054345971356,409523.4319833334
112,75.512711542242,-105678.9766,-117553.2004,-104130.1648,-119618.2828,-104646.4354,79.1849126085085,439038.1029752146
113,75.5568713134547,-105678.9766,-117553.2004,-104130.1648,-119618.2828,-104646.4354,79.2491742343408,452962.8966886357
114,75.5537280240787,-105678.9766,-117553.2004,-104130.1648,-119618.2828,-104646.4354,79.2975019436445,464857.1561641728
115,75.5533192764892,-105678.9766,-117553.2004,-104130.1648,-119618.2828,-104646.4354,79.3262969847761,475513.96030784893
116,75.5079259712363,-105678.9766,-117553.2004,-104130.1648,-119618.2828,-104646.4354,79.3291397849903,483019.1292263657
117,75.5841739434134,-105678.9766,-117553.2004,-104130.1648,-119618.2828,-104646.4354,79.297859628294,494088.92934832105
118,75.5627660203986,-105678.9766,-117553.2004,-104130.1648,-119618.2828,-104646.4354,79.2243503485809,500494.9772197881
119,75.5038573846252,-105678.9766,-117553.2004,-104130.1648,-119618.2828,-104646.4354,79.1026009850402,504699.31289750093
120,84.2954221518578,-105678.9766,-117553.2004,-104130.1648,-119618.2828,-104646.4354,78.9303255906944,865295.7188121945
121,84.3416063085319,-105678.9766,-117553.2004,-104130.1648,-119618.2828,-104646.4354,78.7096541616166,855273.7410307525
122,84.3702680834036,-105678.9766,-117553.2004,-104130.1648,-119618.2828,-104646.4354,78.4469450191551,823079.0944249375
123,84.3329660435987,-105678.9766,-117553.2004,-104130.1648,-119618.2828,-104646.4354,78.1534465651123,788427.5577967266
124,84.3786053754246,-142118.956,-230185.864,-130631.968,-245501.848,-134460.964,77.7822065301198,1098889.3886121016
125,84.3693706696827,-142118.956,-230185.864,-130631.968,-245501.848,-134460.964,77.4306062805484,1067606.4931923975
126,84.3445121347977,-142118.956,-230185.864,-130631.968,-245501.848,-134460.964,77.1812058599123,1045890.6525990706
127,84.3771522789687,-142118.956,-230185.864,-130631.968,-245501.848,-134460.964,77.0928799945772,1031172.0949052483
128,84.3283551627109,-142118.956,-230185.864,-130631.968,-245501.848,-134460.964,77.1952074091486,1014327.747019384
129,84.2969573710382,-142118.956,-230185.864,-130631.968,-245501.848,-134460.964,77.4830227816933,999131.0777046398
130,84.3075826295997,-142118.956,-230185.864,-130631.968,-245501.848,-134460.964,77.9201861483745,986528.3578784898
131,69.7814930235755,-142118.956,-230185.864,-130631.968,-245501.848,-134460.964,78.4543805116185,329742.4787501288
132,69.8066791088443,-142118.956,-230185.864,-130631.968,-245501.848,-134460.964,79.0327725361896,336610.5246937449
133,69.7965161891143,-142118.956,-230185.864,-130631.968,-245501.848,-134460.964,79.6100866108125,362432.7404472215
134,69.8025771983965,-142118.956,-230185.864,-130631.968,-245501.848,-134460.964,80.1525597157553,407290.85266821395
135,69.8278222581134,-142118.956,-230185.864,-130631.968,-245501.848,-134460.964,80.635477050723,460901.8020279127
136,69.801572697193,-126429.8617,-181692.2998,-119221.7176,-191303.1586,-121624.4323,80.9969644590497,450853.84128758893
137,69.7603976163055,-126429.8617,-181692.2998,-119221.7176,-191303.1586,-121624.4323,81.2396839173738,481797.0767620727
138,69.8062423489691,-126429.8617,-181692.2998,-119221.7176,-191303.1586,-121624.4323,81.3038294795854,510288.9472385492
139,69.7961299823215,-126429.8617,-181692.2998,-119221.7176,-191303.1586,-121624.4323,81.102655093681,531093.2716471109
140,69.7951348932519,-126429.8617,-181692.2998,-119221.7176,-191303.1586,-121624.4323,80.5602923013118,549394.6440534525
141,69.7998024230188,-126429.8617,-181692.2998,-119221.7176,-191303.1586,-121624.4323,79.6643816945083,566711.6944549573
142,89.6007466468382,-126429.8617,-181692.2998,-119221.7176,-191303.1586,-121624.4323,78.4986407032789,1865268.1610708754
143,89.5814235331428,-126429.8617,-181692.2998,-119221.7176,-191303.1586,-121624.4323,77.2123229241035,1724689.3816071434
144,89.5497793412055,-126429.8617,-181692.2998,-119221.7176,-191303.1586,-121624.4323,75.9893937272105,1521902.3040832656
145,89.6019419231943,-126429.8617,-181692.2998,-119221.7176,-191303.1586,-121624.4323,75.1964998040374,1378914.1644493483
146,89.6071577450772,-126429.8617,-181692.2998,-119221.7176,-191303.1586,-121624.4323,74.9747886091499,1265277.874354086
147,89.5721498610556,-126429.8617,-181692.2998,-119221.7176,-191303.1586,-121624.4323,75.0689267048019,1172327.5946888116
148,89.6310343118848,-123145.1902,-171539.6788,-116832.8656,-179956.1116,-118936.9738,75.3087570523937,1069411.442107333
149,89.62081669096,-123145.1902,-171539.6788,-116832.8656,-179956.1116,-118936.9738,75.7047851317466,1014588.6458205172
150,89.6055404887872,-123145.1902,-171539.6788,-116832.8656,-179956.1116,-118936.9738,76.2980520226021,969768.978945078
151,89.6007504126258,-123145.1902,-171539.6788,-116832.8656,-179956.1116,-118936.9738,77.079495466744,932434.901533738
152,89.5632376181519,-123145.1902,-171539.6788,-116832.8656,-179956.1116,-118936.9738,77.9912086634167,899729.095606067
153,65.1015577396598,-123145.1902,-171539.6788,-116832.8656,-179956.1116,-118936.9738,78.9631413425191,91243.3641568112
154,65.1058235273525,-123145.1902,-171539.6788,-116832.8656,-179956.1116,-118936.9738,79.9374472269339,86999.44768853328
155,65.0482104794938,-123145.1902,-171539.6788,-116832.8656,-179956.1116,-118936.9738,80.87494917639,84476.57779935813
156,65.0890722472079,-123145.1902,-171539.6788,-116832.8656,-179956.1116,-118936.9738,81.7520030843561,90327.9813367127
157,65.1039293072235,-123145.1902,-171539.6788,-116832.8656,-179956.1116,-118936.9738,82.5540500828107,102741.05093884368
158,65.0878217004435,-123145.1902,-171539.6788,-116832.8656,-179956.1116,-118936.9738,83.2691306839009,123609.24449321731
159,65.0859307750064,-123145.1902,-171539.6788,-116832.8656,-179956.1116,-118936.9738,83.8836540370021,157921.07170005701
160,65.0989486858441,-117159.7888,-153039.3472,-112479.8464,-159279.2704,-114039.8272,84.3654717094377,199318.56547234376
161,65.0566842938382,-117159.7888,-153039.3472,-112479.8464,-159279.2704,-114039.8272,84.7109739992559,249923.7366643098
162,65.0622078337202,-117159.7888,-153039.3472,-112479.8464,-159279.2704,-114039.8272,84.8550994670464,295186.7633618206
163,65.081840131806,-117159.7888,-153039.3472,-112479.8464,-159279.2704,-114039.8272,84.6989523199479,326708.9546957139
164,65.0617213074796,-117159.7888,-153039.3472,-112479.8464,-159279.2704,-114039.8272,84.144968593271,344619.16770921915
165,65.0551559568748,-117159.7888,-153039.3472,-112479.8464,-159279.2704,-114039.8272,83.1158250748319,358613.1842487486
166,65.0459180924707,-117159.7888,-153039.3472,-112479.8464,-159279.2704,-114039.8272,81.5783099992293,372055.23347771907
